,labels,coordinates
212,3,"[[0.40717145800590515, 0.9119925498962402], [0.5616703033447266, 0.7808098196983337], [0.6470117568969727, 0.609980583190918], [0.7339736223220825, 0.46437278389930725], [0.8145182132720947, 0.36360418796539307], [0.4675993323326111, 0.45258069038391113], [0.4799059331417084, 0.2657495141029358], [0.4818243086338043, 0.15503904223442078], [0.47964465618133545, 0.057150423526763916], [0.3591659665107727, 0.47180911898612976], [0.28716978430747986, 0.2858661711215973], [0.24069274961948395, 0.15319952368736267], [0.1965635120868683, 0.041367143392562866], [0.27905866503715515, 0.5486469268798828], [0.22357916831970215, 0.4736524820327759], [0.30288171768188477, 0.5929180383682251], [0.361108660697937, 0.6696455478668213], [0.22165146470069885, 0.6516082882881165], [0.18957078456878662, 0.6033383011817932], [0.26800811290740967, 0.6883704662322998], [0.33087998628616333, 0.7403526306152344]]"
213,3,"[[0.39783766865730286, 0.897358775138855], [0.5563459396362305, 0.7853788137435913], [0.6526347994804382, 0.6110996007919312], [0.7324115037918091, 0.4651035666465759], [0.8128131628036499, 0.35933440923690796], [0.4643820524215698, 0.4582628607749939], [0.4764324724674225, 0.2629539370536804], [0.4750939905643463, 0.14568674564361572], [0.4727586805820465, 0.04715538024902344], [0.3522280156612396, 0.4827069938182831], [0.27430009841918945, 0.28666606545448303], [0.22855135798454285, 0.1535188853740692], [0.1837274134159088, 0.041421204805374146], [0.2718837857246399, 0.5563763380050659], [0.22115817666053772, 0.48871350288391113], [0.3057712912559509, 0.6009095907211304], [0.36607807874679565, 0.6741553544998169], [0.2176104187965393, 0.6578224897384644], [0.18679243326187134, 0.6219335794448853], [0.2702392339706421, 0.7066152095794678], [0.33246302604675293, 0.7610679864883423]]"
214,3,"[[0.41650623083114624, 0.9033345580101013], [0.5680752396583557, 0.776218593120575], [0.6478790640830994, 0.6024821400642395], [0.7287216186523438, 0.4564998149871826], [0.8095606565475464, 0.36225637793540955], [0.4699863791465759, 0.45702216029167175], [0.47214174270629883, 0.2656834125518799], [0.471844345331192, 0.1521657407283783], [0.4662262499332428, 0.05413848161697388], [0.3623712658882141, 0.4779466390609741], [0.28646087646484375, 0.2888641357421875], [0.23962008953094482, 0.1559009850025177], [0.19523516297340393, 0.04493144154548645], [0.2855406701564789, 0.5538185834884644], [0.2330893874168396, 0.4866533577442169], [0.3120363652706146, 0.5998221635818481], [0.371009886264801, 0.6733130216598511], [0.23111608624458313, 0.6572808027267456], [0.20268474519252777, 0.6153770089149475], [0.28447362780570984, 0.6984089612960815], [0.34879070520401, 0.7497066259384155]]"
215,3,"[[0.4076114892959595, 0.9252601861953735], [0.5708485841751099, 0.8097794055938721], [0.6677097082138062, 0.621705949306488], [0.7373455762863159, 0.47177350521087646], [0.7865852117538452, 0.35720643401145935], [0.5054656863212585, 0.4602099657058716], [0.5294284820556641, 0.2826588749885559], [0.5334784984588623, 0.17373055219650269], [0.5343168377876282, 0.07673671841621399], [0.39892464876174927, 0.4669334590435028], [0.3531714081764221, 0.2827211618423462], [0.32249101996421814, 0.1503956913948059], [0.29148703813552856, 0.03958779573440552], [0.3109283447265625, 0.5244024991989136], [0.2749134600162506, 0.42031940817832947], [0.33846315741539, 0.5485808849334717], [0.3783084750175476, 0.6377056837081909], [0.23592106997966766, 0.6115692257881165], [0.21972650289535522, 0.534434974193573], [0.2849475145339966, 0.6230717897415161], [0.333999902009964, 0.6915241479873657]]"
216,3,"[[0.4032205045223236, 0.9212222099304199], [0.5605342388153076, 0.8136439323425293], [0.6584805846214294, 0.6284680962562561], [0.7268155217170715, 0.4767973721027374], [0.7852690815925598, 0.3648257851600647], [0.4993305802345276, 0.4685046076774597], [0.5267298817634583, 0.2920606732368469], [0.5336508750915527, 0.18414834141731262], [0.5374158024787903, 0.08871978521347046], [0.3962364196777344, 0.47378724813461304], [0.3530850410461426, 0.28478705883026123], [0.3268079459667206, 0.15243375301361084], [0.299617201089859, 0.041782647371292114], [0.3104768395423889, 0.5314980745315552], [0.2721050977706909, 0.4338712990283966], [0.3314392566680908, 0.5631342530250549], [0.37087076902389526, 0.6525431275367737], [0.2383420467376709, 0.6184476017951965], [0.22226151823997498, 0.557279646396637], [0.2848638594150543, 0.6476892232894897], [0.3341636657714844, 0.7142223119735718]]"
217,3,"[[0.4000338315963745, 0.9258205890655518], [0.5652201175689697, 0.8141056299209595], [0.6676191091537476, 0.6241464018821716], [0.7370244860649109, 0.47301191091537476], [0.7898809909820557, 0.35823971033096313], [0.5063199996948242, 0.47072920203208923], [0.5409011840820312, 0.2979273796081543], [0.5501159429550171, 0.1934332549571991], [0.5545848608016968, 0.10122647881507874], [0.40073099732398987, 0.47420501708984375], [0.3629988133907318, 0.28428739309310913], [0.34383919835090637, 0.1506880223751068], [0.32130128145217896, 0.038542479276657104], [0.311207115650177, 0.5285588502883911], [0.27922147512435913, 0.4220287799835205], [0.34134143590927124, 0.5541568398475647], [0.377900093793869, 0.6439498662948608], [0.23328976333141327, 0.610974907875061], [0.22236047685146332, 0.5329907536506653], [0.28663191199302673, 0.6255698204040527], [0.33003106713294983, 0.6933778524398804]]"
218,3,"[[0.34964969754219055, 0.9112162590026855], [0.5154551863670349, 0.8168878555297852], [0.6203248500823975, 0.6399532556533813], [0.7246191501617432, 0.5112969279289246], [0.8295321464538574, 0.4569033086299896], [0.46540695428848267, 0.48202359676361084], [0.4772118031978607, 0.30709928274154663], [0.47556301951408386, 0.19834253191947937], [0.4739554822444916, 0.10562601685523987], [0.35899409651756287, 0.4901456832885742], [0.3208874464035034, 0.2950037121772766], [0.2946702241897583, 0.16101813316345215], [0.26814883947372437, 0.04510471224784851], [0.26993611454963684, 0.5461392402648926], [0.2325061857700348, 0.4547550678253174], [0.28886014223098755, 0.58121657371521], [0.3288833498954773, 0.6722128391265869], [0.19320818781852722, 0.6344837546348572], [0.17597754299640656, 0.5767802596092224], [0.2416853904724121, 0.6674129962921143], [0.2947045862674713, 0.7353464365005493]]"
219,3,"[[0.37368834018707275, 0.9226129651069641], [0.5355194211006165, 0.8137781023979187], [0.6301361322402954, 0.6277124881744385], [0.724612832069397, 0.4903183579444885], [0.8232566118240356, 0.4233238697052002], [0.46224743127822876, 0.4743202328681946], [0.4699396789073944, 0.29485946893692017], [0.46424978971481323, 0.18523964285850525], [0.45996904373168945, 0.08930349349975586], [0.3547097146511078, 0.4889276623725891], [0.3098081350326538, 0.29826873540878296], [0.27843213081359863, 0.1638045310974121], [0.2472539246082306, 0.045512497425079346], [0.26686328649520874, 0.5507232546806335], [0.22539976239204407, 0.45941343903541565], [0.29110878705978394, 0.585130512714386], [0.3363252282142639, 0.6754932403564453], [0.1935967057943344, 0.6432980298995972], [0.17032213509082794, 0.5833454132080078], [0.24234294891357422, 0.665276050567627], [0.2977162003517151, 0.7279685735702515]]"
220,3,"[[0.4239467978477478, 0.8684738874435425], [0.5779677629470825, 0.7433037757873535], [0.6667855381965637, 0.5769771337509155], [0.7460170984268188, 0.425311803817749], [0.7901303768157959, 0.3122442662715912], [0.5075151920318604, 0.438176691532135], [0.5156604051589966, 0.26107439398765564], [0.5120791792869568, 0.1582203209400177], [0.5044061541557312, 0.06118682026863098], [0.403877317905426, 0.45163291692733765], [0.3462001383304596, 0.27948030829429626], [0.3087734878063202, 0.15197697281837463], [0.27187100052833557, 0.04166519641876221], [0.32322847843170166, 0.5177261829376221], [0.2689424157142639, 0.437967449426651], [0.3377073109149933, 0.5574455857276917], [0.3872494399547577, 0.6397515535354614], [0.2570926547050476, 0.6109058856964111], [0.22591154277324677, 0.5496397614479065], [0.2935618758201599, 0.6323620676994324], [0.3471795320510864, 0.6921463012695312]]"
221,3,"[[0.41851258277893066, 0.8610081076622009], [0.5769650340080261, 0.745990514755249], [0.6706048250198364, 0.5770301818847656], [0.7483046054840088, 0.4264196455478668], [0.7929351925849915, 0.31131094694137573], [0.5037431716918945, 0.4383445680141449], [0.5127584934234619, 0.26179638504981995], [0.5111806392669678, 0.15820032358169556], [0.5061721205711365, 0.06306669116020203], [0.4008406102657318, 0.4526781439781189], [0.3454332947731018, 0.27946287393569946], [0.31047314405441284, 0.15081378817558289], [0.2744550108909607, 0.04310786724090576], [0.31996703147888184, 0.5171055793762207], [0.27131187915802, 0.4343656897544861], [0.3408776521682739, 0.5512447357177734], [0.3903259336948395, 0.6327415704727173], [0.25133809447288513, 0.6075782775878906], [0.22963222861289978, 0.5474251508712769], [0.2983267903327942, 0.6291778683662415], [0.34972333908081055, 0.6881333589553833]]"
222,3,"[[0.416185200214386, 0.8534191846847534], [0.5617358684539795, 0.737530529499054], [0.6632112860679626, 0.5716086626052856], [0.7460291385650635, 0.42239701747894287], [0.7951253652572632, 0.30408766865730286], [0.5268046855926514, 0.4333658218383789], [0.5397472977638245, 0.25777894258499146], [0.5385875701904297, 0.15474611520767212], [0.5339502096176147, 0.05747777223587036], [0.4207165241241455, 0.4423558712005615], [0.3619307577610016, 0.27058154344558716], [0.32550036907196045, 0.14851462841033936], [0.28976839780807495, 0.041369467973709106], [0.3334704637527466, 0.5022621154785156], [0.26751869916915894, 0.41856685280799866], [0.32808446884155273, 0.5442256927490234], [0.37545886635780334, 0.6299258470535278], [0.2627596855163574, 0.5867590308189392], [0.22121693193912506, 0.526969313621521], [0.2754829525947571, 0.6108913421630859], [0.32507503032684326, 0.6717069149017334]]"
223,3,"[[0.41222038865089417, 0.8553917407989502], [0.5572210550308228, 0.7426242828369141], [0.6633255481719971, 0.5747067332267761], [0.7467941641807556, 0.42495372891426086], [0.7971906065940857, 0.30207937955856323], [0.5246461629867554, 0.4318675398826599], [0.5375660061836243, 0.2560972571372986], [0.5364089012145996, 0.15272164344787598], [0.5324554443359375, 0.0555746853351593], [0.4200112819671631, 0.44173187017440796], [0.3618774116039276, 0.269774854183197], [0.32708391547203064, 0.14998683333396912], [0.2914758324623108, 0.044526636600494385], [0.3331809639930725, 0.5017865300178528], [0.2645326256752014, 0.41594669222831726], [0.327011376619339, 0.5426174402236938], [0.37605729699134827, 0.6286863088607788], [0.2619168162345886, 0.5858427882194519], [0.22008424997329712, 0.5259087085723877], [0.27587586641311646, 0.6090402603149414], [0.3282802104949951, 0.6706076860427856]]"
224,3,"[[0.40755876898765564, 0.860190749168396], [0.5569846034049988, 0.747400164604187], [0.6616106629371643, 0.5767003893852234], [0.744329571723938, 0.42883768677711487], [0.793261706829071, 0.3133804500102997], [0.514360785484314, 0.43930336833000183], [0.5266804695129395, 0.2664211094379425], [0.525073766708374, 0.1637950837612152], [0.5203872323036194, 0.06882968544960022], [0.4116406738758087, 0.4496179223060608], [0.35844001173973083, 0.27537959814071655], [0.3237629532814026, 0.1515074372291565], [0.28941816091537476, 0.0426899790763855], [0.32780906558036804, 0.5090556740760803], [0.26823851466178894, 0.4245177209377289], [0.3284238576889038, 0.5465990304946899], [0.37492185831069946, 0.6305155754089355], [0.25726330280303955, 0.5948666334152222], [0.22155219316482544, 0.5350459814071655], [0.28069162368774414, 0.6195586919784546], [0.33465903997421265, 0.6817368268966675]]"
225,3,"[[0.3814212679862976, 0.9237529039382935], [0.5339377522468567, 0.8231387138366699], [0.6414439678192139, 0.6403872966766357], [0.7470861673355103, 0.49577000737190247], [0.8311095237731934, 0.3841884136199951], [0.4889501631259918, 0.47697708010673523], [0.5189154148101807, 0.29050368070602417], [0.5358513593673706, 0.17621949315071106], [0.5465058088302612, 0.07662034034729004], [0.3759195804595947, 0.48263901472091675], [0.312783807516098, 0.2886103391647339], [0.2832273244857788, 0.1585085391998291], [0.24883565306663513, 0.045996278524398804], [0.28368425369262695, 0.5427545309066772], [0.22462575137615204, 0.46183502674102783], [0.2924562394618988, 0.5987018942832947], [0.3407565951347351, 0.6842634677886963], [0.210717111825943, 0.6340780854225159], [0.17878606915473938, 0.5920628309249878], [0.24427808821201324, 0.6901996731758118], [0.2982020974159241, 0.7525094747543335]]"
226,3,"[[0.3812750279903412, 0.9202276468276978], [0.531385064125061, 0.8203034400939941], [0.6387860178947449, 0.6411266326904297], [0.7441850900650024, 0.5004176497459412], [0.8294893503189087, 0.38706937432289124], [0.4868795871734619, 0.4766106605529785], [0.5172805786132812, 0.2904224991798401], [0.5355446338653564, 0.17716556787490845], [0.5477900505065918, 0.0786064863204956], [0.3748023211956024, 0.482305109500885], [0.3112812042236328, 0.28882521390914917], [0.2809165120124817, 0.15907397866249084], [0.24615688621997833, 0.048577964305877686], [0.2827787399291992, 0.542268693447113], [0.2240934818983078, 0.4635580778121948], [0.2901342809200287, 0.5996378064155579], [0.33835506439208984, 0.6840959787368774], [0.21096578240394592, 0.6320743560791016], [0.1798783242702484, 0.5907503366470337], [0.24412602186203003, 0.6909948587417603], [0.29804471135139465, 0.7541725635528564]]"
227,3,"[[0.38786306977272034, 0.9128377437591553], [0.5471604466438293, 0.8077459335327148], [0.6465288996696472, 0.6177387833595276], [0.7440546154975891, 0.47355806827545166], [0.8284121751785278, 0.360664427280426], [0.48003044724464417, 0.4731823205947876], [0.5061825513839722, 0.28648707270622253], [0.5238632559776306, 0.1735631227493286], [0.5351032018661499, 0.07601898908615112], [0.36786478757858276, 0.48889002203941345], [0.29959729313850403, 0.29433199763298035], [0.27234601974487305, 0.16369548439979553], [0.23922669887542725, 0.05275413393974304], [0.2788310647010803, 0.5578910708427429], [0.22284379601478577, 0.46851494908332825], [0.3004111647605896, 0.5993449091911316], [0.35232245922088623, 0.6843760013580322], [0.20947137475013733, 0.6564228534698486], [0.1922474205493927, 0.6086828708648682], [0.2665448486804962, 0.7035857439041138], [0.3223845660686493, 0.7654550671577454]]"
228,3,"[[0.3932521343231201, 0.9144994020462036], [0.5557218194007874, 0.8048367500305176], [0.6538887619972229, 0.6199911236763], [0.748981237411499, 0.4780803620815277], [0.8255221247673035, 0.3634886145591736], [0.4830128252506256, 0.47644197940826416], [0.5058562159538269, 0.2907854914665222], [0.5193256139755249, 0.1779772937297821], [0.5294553637504578, 0.0785987377166748], [0.3720785975456238, 0.4910909831523895], [0.30097442865371704, 0.2973536252975464], [0.2718345522880554, 0.16523489356040955], [0.23949448764324188, 0.05617070198059082], [0.28455713391304016, 0.5620468854904175], [0.22651124000549316, 0.4680556356906891], [0.30522143840789795, 0.601046621799469], [0.357738733291626, 0.6872751712799072], [0.2137686312198639, 0.662939190864563], [0.1941630244255066, 0.6079888939857483], [0.2732067108154297, 0.7020386457443237], [0.32910817861557007, 0.7621874213218689]]"
229,3,"[[0.40389305353164673, 0.8996856212615967], [0.5674997568130493, 0.7885111570358276], [0.6606902480125427, 0.6102420091629028], [0.7476950883865356, 0.47164851427078247], [0.8182779550552368, 0.35898053646087646], [0.4796915650367737, 0.4696122705936432], [0.49680793285369873, 0.2892460823059082], [0.5077678561210632, 0.1787932813167572], [0.5139901041984558, 0.08067718148231506], [0.3682534694671631, 0.48949867486953735], [0.3001401126384735, 0.30049270391464233], [0.2654117941856384, 0.17030811309814453], [0.22909162938594818, 0.06503880023956299], [0.2829497456550598, 0.564598023891449], [0.22820183634757996, 0.46846655011177063], [0.3072795569896698, 0.5910823345184326], [0.36111965775489807, 0.6717314720153809], [0.21905817091464996, 0.671478271484375], [0.20165440440177917, 0.6158859729766846], [0.284148246049881, 0.702434778213501], [0.34475651383399963, 0.7591831684112549]]"
